Passengers,Distance,TotalCharge,AveSpeed,trip_duration,day,dayofweek,hour,TripCount
1,2.1,14.15,9.70474967907574,52,1,1,21,14
3,3.42,25.56,7.1957919345412,67,1,1,21,14
1,4.7,20.8,9.68517458500286,34,1,1,21,14
2,7.37,29.12,29.0602409638554,45,1,1,21,14
1,3.5,14.3,18.2608695652174,15,1,1,21,14
1,8.55,31.3,14.8911465892598,60,1,1,18,14
1,0.68,15.96,2.17987533392698,44,1,1,18,14
2,7.7,33.84,15.723199092456,56,1,1,18,14
6,1.86,23.76,3.63517915309446,61,1,1,18,14
1,1.4,20.3,2.5979381443299,62,1,1,18,14
1,1.43,34.56,1.73042016806723,92,1,1,18,14
1,1.4,12.95,7.0391061452514,45,1,1,18,14
6,3.84,30.0,5.72422360248447,73,1,1,18,14
1,5.4,22.3,14.2521994134897,47,1,1,18,14
2,1.35,18.3,2.8437682855471,63,1,1,18,14
1,10.6,45.39,27.0254957507082,26,1,1,21,14
1,1.91,11.3,9.5103734439834,14,1,1,21,14
6,2.02,18.3,4.44498777506112,61,1,1,18,14
2,0.99,15.96,3.33084112149533,54,1,1,18,14
1,1.0,12.96,4.56273764258555,52,1,1,18,14
2,3.7,27.95,6.58753709198813,74,1,1,18,14
5,3.55,18.8,11.6925892040256,22,1,1,21,14
2,1.84,12.3,10.9850746268657,51,1,1,18,14
1,2.63,11.8,13.4679943100996,15,1,1,21,14
1,1.7,14.8,5.05785123966942,44,1,1,18,14
2,3.4,22.3,7.65957446808511,57,1,1,18,14
1,1.4,17.8,3.15,45,1,1,18,14
2,3.81,17.16,23.6891191709845,59,1,1,17,14
4,1.46,17.16,4.60245183887916,72,1,1,17,14
1,1.4,20.38,3.52694191742477,24,1,1,18,14
1,1.1,15.3,3.12549329123915,22,1,1,18,14
1,5.53,32.8,6.82014388489209,54,1,1,18,14
1,1.42,14.16,6.05687203791469,21,1,1,18,14
1,7.8,47.24,13.6575875486381,94,1,1,17,14
1,0.73,11.8,2.8942731277533,24,1,1,18,14
1,7.01,40.01,13.1849529780564,39,1,1,18,14
1,0.6,10.8,2.74459974587039,29,1,1,18,14
1,1.1,19.85,2.99319727891156,37,1,1,18,14
1,2.46,15.36,10.3943661971831,17,1,1,21,14
1,2.37,24.96,4.5552589428724,43,1,1,18,14
1,0.6,13.55,2.42424242424242,26,1,1,18,14
2,1.6,19.8,3.0622009569378,42,1,1,18,14
5,6.15,25.65,16.5223880597015,51,2,2,20,15
1,7.8,34.34,28.1081081081081,40,2,2,20,15
1,1.24,10.8,5.4043583535109,36,2,2,20,15
2,2.78,21.96,7.30510948905109,41,2,2,20,15
1,9.5,31.8,35.8866736621196,34,2,2,20,15
1,5.34,28.56,11.1508120649652,46,2,2,20,15
1,1.61,15.36,5.47826086956522,34,2,2,20,15
1,7.67,30.36,21.571875,35,2,2,20,15
1,9.47,38.34,33.4235294117647,43,2,2,20,15
2,1.88,12.8,8.40745341614907,42,2,2,12,15
2,5.3,27.96,11.2169312169312,41,2,2,20,15
1,8.8,34.3,20.7329842931937,34,2,2,20,15
1,2.1,15.8,5.68421052631579,23,2,2,20,15
1,2.03,12.96,11.41875,11,2,2,20,15
1,3.6,18.8,9.46676406135866,77,2,2,19,15
1,0.55,13.56,1.98198198198198,46,2,2,12,15
1,3.2,18.3,8.80061115355233,80,2,2,19,15
1,9.1,41.21,29.3811659192825,73,2,2,19,15
4,1.3,9.8,7.1889400921659,67,2,2,19,15
1,1.4,14.8,3.75838926174497,57,2,2,12,15
1,2.5,16.3,8.72938894277401,30,2,2,20,15
2,2.1,15.8,7.73006134969325,45,2,2,20,15
1,1.6,12.8,5.54379210779596,73,2,2,20,15
2,2.2,11.8,10.8344733242134,48,2,2,20,15
3,1.47,12.36,8.04255319148936,13,2,2,21,15
1,3.0,17.75,11.1340206185567,20,2,2,21,15
2,1.85,11.76,11.522491349481,14,2,2,21,15
1,3.18,15.3,10.8717948717949,19,2,2,21,15
2,2.73,14.8,9.25423728813559,69,2,2,19,15
1,2.3,12.8,9.16943521594684,16,2,2,21,15
1,1.9,10.8,10.788643533123,67,2,2,20,15
1,9.01,40.61,26.8955223880597,75,2,2,20,15
1,2.2,15.95,6.62761506276151,75,2,2,20,15
1,2.2,17.9,7.5934803451582,71,2,2,20,15
1,8.7,40.0,23.9632746748278,55,2,2,20,15
2,10.98,37.56,35.804347826087,71,2,2,20,15
1,6.6,22.3,23.6653386454183,67,2,2,20,15
1,2.8,13.3,12.0286396181384,63,2,2,20,15
1,1.68,11.76,10.7424511545293,57,2,2,20,15
1,9.33,43.34,32.9617271835132,63,2,2,20,15
2,2.7,14.76,12.8571428571429,58,2,2,20,15
1,1.88,13.3,8.71042471042471,53,2,2,20,15
2,1.9,12.35,10.2702702702703,50,2,2,20,15
1,2.34,11.3,13.0402476780186,48,2,2,20,15
1,2.1,14.12,10.3137789904502,49,2,2,20,15
1,2.3,16.0,9.40909090909091,51,2,2,20,15
1,1.7,9.8,10.3030303030303,63,2,2,20,15
1,2.46,14.3,10.960396039604,64,2,2,19,15
1,2.1,12.8,8.75,62,2,2,18,15
1,3.35,17.3,9.54869358669834,69,2,2,19,15
1,10.7,38.15,28.4280442804428,34,2,2,19,15
1,2.2,20.15,5.96385542168675,28,2,2,19,15
1,6.34,26.62,20.8628884826325,78,2,2,18,15
1,2.78,25.56,5.70581527936146,85,2,2,18,15
1,2.5,17.9,7.2463768115942,76,2,2,18,15
1,2.2,26.15,3.93247269116187,88,2,2,18,15
2,6.2,35.75,9.93766696349065,90,2,2,18,15
1,1.8,19.55,4.8502994011976,72,2,2,18,15
5,7.01,29.16,21.1003344481605,68,2,2,18,15
1,2.8,13.8,11.8867924528302,62,2,2,18,15
1,2.1,20.15,5.3922967189729,36,2,2,19,15
1,2.61,16.0,12.0771208226221,59,2,2,18,15
1,2.2,18.3,5.53846153846154,65,2,2,18,15
1,9.13,42.0,19.4255319148936,65,2,2,18,15
1,1.08,17.16,3.15840779853777,54,2,2,18,15
1,4.0,18.8,11.2852664576803,54,2,2,18,15
1,1.11,14.12,4.7122641509434,46,2,2,18,15
2,1.0,14.3,2.91026677445433,52,2,2,18,15
1,8.2,31.34,29.6683417085427,22,2,2,21,15
1,1.1,16.55,3.51063829787234,44,2,2,18,15
2,2.5,24.8,3.808717731697,66,2,2,18,15
2,8.6,37.84,15.3723932472691,64,2,2,18,15
1,3.66,17.8,10.2776911076443,63,2,2,18,15
1,3.9,18.8,9.75677553856845,38,2,2,19,15
2,1.14,15.8,3.05357142857143,36,2,2,19,15
1,1.16,10.8,5.99139167862267,29,2,2,19,15
4,6.26,29.3,9.56130674586339,81,2,2,19,15
2,2.99,14.8,16.1137724550898,51,2,2,19,15
1,1.2,11.3,5.51724137931034,50,2,2,19,15
2,1.82,15.99,7.88447653429603,50,2,2,19,15
1,1.77,11.3,8.88702928870293,47,2,2,19,15
1,1.5,12.35,8.33333333333333,44,2,2,19,15
1,3.01,19.3,6.69715698393078,60,2,2,19,15
1,4.58,18.3,13.4267100977199,53,2,2,19,15
1,8.5,45.39,16.8781025923883,62,2,2,19,15
1,7.6,26.3,18.1914893617021,56,2,2,19,15
1,0.9,16.6,3.02803738317757,48,2,2,19,15
5,1.97,19.56,5.60632411067194,50,2,2,19,15
1,4.3,24.8,9.30847865303668,56,2,2,19,15
1,2.54,17.76,8.91228070175439,45,2,2,19,15
1,10.0,47.84,21.1764705882353,56,2,2,19,15
1,1.07,11.76,6.37748344370861,36,2,2,19,15
1,6.82,28.56,17.8042059463379,49,2,2,19,15
1,6.86,31.62,16.2473684210526,50,2,2,19,15
1,5.6,23.75,20.7194244604317,38,2,2,19,15
2,1.47,13.8,4.79347826086957,40,2,2,19,15
1,2.2,13.8,8.18181818181818,37,2,2,19,15
1,1.82,19.24,5.66292134831461,40,2,2,19,15
1,1.58,13.3,5.5929203539823,37,2,2,19,15
1,2.9,19.55,8.83996613039797,68,2,2,19,15
2,2.93,14.8,12.9901477832512,20,2,2,21,15
2,3.18,18.36,11.0608695652174,40,2,2,23,15
1,9.79,42.41,32.2451967063129,28,2,2,21,15
6,8.4,33.36,21.1616515045486,36,2,2,23,15
1,6.4,21.8,22.9025844930418,29,2,2,23,15
1,9.2,34.56,28.2112436115843,31,2,2,23,15
1,1.9,14.0,8.0,21,2,2,23,15
1,2.7,14.75,15.2351097178683,16,2,2,23,15
1,10.43,31.8,30.231884057971,25,2,2,23,15
6,2.76,15.96,11.8709677419355,14,2,2,23,15
1,3.4,16.55,15.9582790091265,12,2,2,23,15
3,1.6,10.0,10.8270676691729,68,2,2,22,15
1,1.42,11.62,10.4539877300613,67,2,2,22,15
1,7.6,30.35,24.8953594176524,35,2,2,23,15
1,3.2,14.3,12.9003359462486,72,2,2,22,15
1,7.1,25.8,16.9271523178808,79,2,2,22,15
1,3.2,18.5,12.5901639344262,68,2,2,22,15
1,2.3,13.0,14.4250871080139,61,2,2,22,15
1,3.0,21.0,7.94701986754967,73,2,2,22,15
1,4.6,23.16,12.6315789473684,72,2,2,22,15
1,5.0,17.3,25.2808988764045,61,2,2,22,15
1,2.1,15.34,9.48557089084065,59,2,2,22,15
1,2.9,13.3,13.5760728218466,57,2,2,22,15
5,2.17,9.8,16.9826086956522,51,2,2,22,15
6,4.18,15.8,17.6206088992974,56,2,2,22,15
1,3.92,16.8,13.0304709141274,73,2,2,22,15
1,2.77,12.8,14.0847457627119,52,2,2,22,15
3,5.0,20.8,13.3136094674556,42,2,2,23,15
2,0.9,16.55,2.83464566929134,44,2,2,18,15
1,3.7,16.8,11.6637478108581,36,2,2,22,15
1,4.84,20.16,28.2398703403566,26,2,2,22,15
2,4.46,19.8,16.4339815762538,34,2,2,22,15
1,3.01,18.96,9.32530120481928,77,2,2,23,15
1,4.04,21.96,12.2218487394958,75,2,2,23,15
1,6.27,31.01,33.2920353982301,58,2,2,23,15
1,8.5,36.84,29.7955209347614,64,2,2,23,15
1,8.69,33.36,29.1284916201117,64,2,2,23,15
4,1.7,10.8,8.73038516405136,56,2,2,23,15
1,8.7,27.3,27.716814159292,62,2,2,23,15
1,8.66,34.84,20.6600397614314,46,2,2,23,15
2,9.98,42.34,29.0914979757085,63,2,2,23,15
1,3.09,13.3,13.8358208955224,49,2,2,23,15
5,4.1,17.3,13.4548769371012,54,2,2,23,15
2,2.0,11.3,11.3029827315542,45,2,2,23,15
1,6.09,26.16,16.5214770158252,53,2,2,23,15
1,4.1,19.1,18.7786259541985,42,2,2,23,15
1,2.8,11.8,16.551724137931,39,2,2,23,15
1,6.17,22.3,24.5980066445183,42,2,2,23,15
1,1.0,12.05,5.91133004926108,35,2,2,23,15
2,9.6,46.59,24.184744576627,48,2,2,23,15
5,2.17,10.8,13.2406779661017,34,2,2,23,15
1,1.4,11.16,8.85764499121265,47,2,2,23,15
1,3.7,15.3,16.2241169305725,54,2,2,22,15
3,2.32,18.96,6.80684596577017,60,2,2,22,15
1,6.5,36.75,10.9396914446003,75,2,2,22,15
1,1.1,13.56,4.51025056947608,22,2,2,20,15
1,3.28,20.16,10.0836891545687,63,2,2,21,15
1,2.22,14.8,8.84070796460177,58,2,2,21,15
1,2.6,15.96,10.8083140877598,57,2,2,21,15
1,2.46,13.3,8.65689149560117,48,2,2,12,15
3,1.93,9.8,14.475,47,2,2,21,15
1,1.5,16.0,5.36779324055666,55,2,2,21,15
2,6.1,26.3,10.9036742800397,69,2,2,21,15
1,1.8,11.15,12.6315789473684,44,2,2,21,15
2,0.88,11.16,4.96551724137931,45,2,2,21,15
1,8.25,41.21,20.3424657534247,69,2,2,21,15
1,2.1,10.8,11.4199395770393,42,2,2,21,15
6,1.3,11.3,6.74351585014409,41,2,2,21,15
1,2.24,14.8,10.2726114649682,41,2,2,21,15
5,4.7,23.16,12.9754601226994,46,2,2,21,15
1,1.6,14.15,6.88995215311005,35,2,2,21,15
1,10.52,38.74,36.1719197707736,38,2,2,21,15
1,3.1,14.8,11.6492693110647,30,2,2,21,15
1,10.47,35.84,34.359161349134,33,2,2,21,15
1,4.7,29.79,13.8802296964725,35,2,2,21,15
1,1.87,13.8,7.90140845070423,28,2,2,21,15
1,1.82,11.8,9.72106824925816,23,2,2,21,15
1,8.15,41.05,22.2104466313399,53,2,2,21,15
1,7.37,28.56,24.8426966292135,71,2,2,21,15
1,3.13,11.8,30.2903225806452,61,2,2,21,15
1,2.2,10.8,13.5616438356164,65,2,2,21,15
1,2.5,12.95,15.7618213660245,48,2,2,22,15
1,4.29,21.36,13.2112917023097,57,2,2,22,15
1,7.7,30.34,24.8609865470852,55,2,2,22,15
1,10.21,38.5,28.0366132723112,58,2,2,22,15
1,10.63,36.84,34.9160583941606,54,2,2,22,15
1,1.66,11.8,6.28391167192429,51,2,2,22,15
1,1.2,12.09,7.14049586776859,45,2,2,22,15
1,3.1,17.75,13.0526315789474,47,2,2,22,15
1,2.0,12.35,13.3580705009276,39,2,2,22,15
2,10.2,35.84,33.2307692307692,47,2,2,22,15
6,2.21,18.36,6.26950354609929,45,2,2,22,15
2,1.4,11.8,5.74031890660592,38,2,2,22,15
1,9.26,27.8,32.3650485436893,38,2,2,22,15
1,2.76,13.8,10.9911504424779,36,2,2,22,15
4,1.5,12.36,8.50393700787401,30,2,2,22,15
5,9.51,44.21,22.3764705882353,35,2,2,22,15
1,2.5,15.3,8.36431226765799,27,2,2,22,15
2,8.68,37.84,26.6166950596252,31,2,2,22,15
5,2.78,16.3,9.7734375,28,2,2,22,15
1,9.7,44.2,23.5786630654963,24,2,2,22,15
2,6.16,30.36,14.9635627530364,29,2,2,22,15
1,2.5,17.75,7.88091068301226,20,2,2,22,15
1,3.9,21.35,11.3776337115073,78,2,2,21,15
1,1.4,11.15,8.51351351351351,17,2,2,21,15
1,9.0,43.01,18.5993111366246,53,2,2,18,15
1,6.4,24.3,13.2642487046632,45,2,2,21,15
1,1.4,10.3,7.875,33,2,2,18,15
6,8.85,37.34,13.6855670103093,73,2,2,9,15
1,1.8,19.55,4.13001912045889,68,2,2,9,15
1,2.2,20.7,5.17985611510791,69,2,2,9,15
2,5.3,23.3,10.4662643993417,74,2,2,9,15
1,0.5,11.75,2.16606498194946,62,2,2,9,15
3,1.3,12.3,4.29752066115702,68,2,2,9,15
1,4.12,21.96,11.3135011441648,66,2,2,9,15
1,1.1,11.0,6.12055641421947,42,2,2,9,15
1,1.1,13.5,4.47963800904977,69,2,2,9,15
5,1.18,10.8,4.95682613768961,16,2,2,10,15
1,1.9,12.25,10.4427480916031,13,2,2,10,15
1,1.73,10.8,7.48557692307692,16,2,2,10,15
1,2.7,16.3,7.00793078586878,26,2,2,10,15
1,4.91,15.8,33.8620689655172,61,2,2,9,15
1,0.78,12.3,2.55040871934605,25,2,2,10,15
1,1.5,16.64,4.80854853072128,76,2,2,9,15
4,6.03,30.36,12.1955056179775,32,2,2,10,15
1,7.9,38.34,18.3365570599613,41,2,2,10,15
1,0.9,10.8,4.12738853503185,34,2,2,9,15
1,0.9,10.3,3.81176470588235,44,2,2,9,15
3,1.49,18.5,4.05442176870748,63,2,2,8,15
1,2.0,12.35,10.4651162790698,45,2,2,7,15
1,1.0,10.55,5.3019145802651,56,2,2,7,15
1,3.14,17.88,11.6416065911432,70,2,2,8,15
1,7.14,27.3,13.4929133858268,81,2,2,8,15
1,1.18,14.8,3.67474048442907,42,2,2,18,15
1,5.14,18.8,23.2754716981132,66,2,2,8,15
1,1.97,17.3,4.23909145248057,48,2,2,9,15
1,2.4,19.55,6.24277456647399,76,2,2,8,15
2,1.4,12.3,4.98516320474777,24,2,2,9,15
1,2.35,17.38,6.39455782312925,25,2,2,9,15
2,4.28,26.0,9.06886403766922,42,2,2,9,15
1,4.58,22.3,9.43789353176875,39,2,2,9,15
1,1.9,21.6,4.17327638804149,42,2,2,9,15
1,1.2,11.62,6.86804451510334,27,2,2,9,15
1,1.6,13.8,4.6677471636953,50,2,2,9,15
1,1.67,14.8,4.3314121037464,79,2,2,8,15
2,1.11,14.8,2.89985486211901,39,2,2,10,15
1,10.4,35.75,37.2908366533864,34,2,2,10,15
1,1.88,20.54,4.82051282051282,32,2,2,10,15
2,4.2,26.75,7.73401534526854,89,2,2,10,15
5,1.71,16.3,3.87901701323251,83,2,2,10,15
1,0.58,12.96,2.34343434343434,73,2,2,10,15
1,1.55,17.8,3.13659359190556,57,2,2,10,15
1,9.8,41.34,22.8201811125485,63,2,2,10,15
3,1.96,12.36,10.6265060240964,49,2,2,10,15
1,1.3,11.8,5.87202007528231,13,2,2,11,15
1,1.6,19.8,3.45945945945946,83,2,2,10,15
2,4.8,24.3,8.43338213762811,51,2,2,11,15
1,1.1,12.3,3.59673024523161,33,2,2,11,15
1,4.39,21.3,9.82224984462399,49,2,2,11,15
6,2.03,19.75,5.33430656934306,45,2,2,11,15
1,2.1,15.95,6.86025408348457,48,2,2,11,15
5,0.71,9.3,3.36315789473684,43,2,2,11,15
1,1.3,13.39,5.85,44,2,2,11,15
1,0.66,9.3,3.40401146131805,45,2,2,11,15
1,1.3,11.15,7.71004942339374,13,2,2,11,15
2,1.4,9.8,7.14893617021277,66,2,2,10,15
1,3.65,24.8,5.62982005141388,92,2,2,10,15
1,1.8,11.8,7.03583061889251,60,2,2,10,15
1,0.4,10.0,2.10526315789474,25,2,2,10,15
2,1.3,11.6,6.84210526315789,21,2,2,10,15
2,1.14,9.8,5.69209431345354,41,2,2,10,15
1,2.4,13.5,12.6131386861314,37,2,2,10,15
3,1.03,10.56,5.73106646058733,35,2,2,10,15
1,2.52,17.16,7.8274374460742,45,2,2,10,15
1,2.5,19.8,5.73979591836735,52,2,2,10,15
1,10.0,46.64,18.5854414042334,58,2,2,10,15
1,1.2,11.8,4.435318275154,51,2,2,10,15
1,1.18,12.09,6.4954128440367,46,2,2,10,15
4,6.31,26.8,9.76612209802236,78,2,2,10,15
1,2.12,13.3,6.97623400365631,49,2,2,10,15
1,1.12,12.36,4.74911660777385,45,2,2,10,15
1,1.98,14.81,5.59937156323645,48,2,2,10,15
1,1.44,9.3,4.120826709062,48,2,2,10,15
1,1.4,11.75,7.5,51,2,2,10,15
1,0.88,13.56,3.21951219512195,58,2,2,10,15
1,1.3,15.8,3.20328542094456,65,2,2,8,15
2,1.08,12.88,4.8,49,2,2,11,15
6,1.5,11.0,10.7355864811133,48,2,2,8,15
1,0.7,13.55,2.74809160305344,54,2,2,8,15
1,2.08,10.3,15.0967741935484,61,2,2,3,15
1,3.51,13.3,22.1684210526316,66,2,2,3,15
1,9.9,33.3,21.9458128078818,41,2,2,4,15
1,6.88,23.8,20.2684124386252,40,2,2,4,15
1,6.5,23.8,15.6521739130435,76,2,2,4,15
1,8.07,36.14,17.4172661870504,80,2,2,4,15
1,1.92,9.3,15.6380090497738,39,2,2,5,15
2,5.3,20.8,15.2884615384615,49,2,2,3,15
1,1.4,8.8,9.01610017889088,23,2,2,6,15
1,1.9,9.8,12.5966850828729,33,2,2,6,15
1,2.24,9.8,15.2150943396226,34,2,2,6,15
1,1.7,9.68,12.5925925925926,51,2,2,6,15
2,3.2,12.8,12.9003359462486,59,2,2,6,15
1,2.8,12.8,12.6952141057935,66,2,2,6,15
1,3.3,12.8,16.1194029850746,71,2,2,6,15
5,2.78,15.3,9.04882459312839,71,2,2,6,15
6,1.51,11.0,9.38860103626943,26,2,2,6,15
1,5.1,17.8,21.25,17,2,2,7,15
1,4.5,17.8,15.7129000969932,33,2,2,3,15
1,4.6,20.75,19.2782305005821,45,2,2,2,15
1,9.7,43.59,24.8540925266904,31,2,2,0,15
1,4.5,16.3,23.8586156111929,19,2,2,0,15
1,2.12,12.25,18.0,17,2,2,0,15
1,4.16,18.36,18.6037267080745,37,2,2,0,15
1,7.29,32.34,19.8067924528302,49,2,2,0,15
2,3.2,15.35,16.6233766233766,46,2,2,0,15
1,6.3,23.8,18.6206896551724,59,2,2,0,15
1,3.2,13.8,13.9130434782609,45,2,2,2,15
1,7.84,27.3,19.5728155339806,70,2,2,0,15
2,10.74,30.8,45.1682242990654,69,2,2,0,15
1,2.62,14.16,15.4369885433715,14,2,2,1,15
1,2.27,12.3,16.4426559356137,56,2,2,1,15
1,4.39,17.8,15.6011846001974,67,2,2,1,15
1,1.3,9.3,8.04123711340206,19,2,2,2,15
1,7.3,25.8,16.4044943820225,42,2,2,2,15
1,2.73,13.3,15.5506329113924,40,2,2,2,15
1,3.5,16.55,17.6966292134831,61,2,2,0,15
1,2.62,11.3,12.780487804878,31,2,2,7,15
1,2.4,13.5,12.5947521865889,30,2,2,7,15
1,1.4,12.35,7.0391061452514,31,2,2,7,15
1,1.4,15.35,4.8,18,2,2,8,15
1,1.5,11.3,6.88775510204082,19,2,2,8,15
5,9.35,43.01,16.9230769230769,41,2,2,8,15
1,2.6,18.35,7.16143840856924,34,2,2,8,15
1,3.6,18.3,8.42105263157895,39,2,2,8,15
1,1.1,8.8,6.63316582914573,26,2,2,8,15
1,4.6,21.3,10.369442705072,44,2,2,8,15
1,0.8,9.8,4.7603305785124,69,2,2,7,15
5,3.16,17.8,9.18901453957997,39,2,2,8,15
1,1.32,8.8,7.12443778110945,40,2,2,8,15
1,1.68,9.3,10.7234042553191,39,2,2,8,15
1,1.41,13.39,6.78609625668449,43,2,2,8,15
1,1.7,16.3,4.34042553191489,56,2,2,8,15
2,5.8,21.3,16.9068825910931,53,2,2,8,15
1,2.72,11.8,13.056,48,2,2,8,15
1,1.61,9.3,9.67612687813022,48,2,2,8,15
1,1.79,11.76,9.8381679389313,31,2,2,8,15
1,1.0,11.16,5.17241379310345,69,2,2,7,15
1,2.2,15.0,7.84935579781962,69,2,2,7,15
1,1.68,15.96,5.376,68,2,2,7,15
2,1.8,10.3,9.36416184971098,23,2,2,7,15
2,1.95,13.56,8.15331010452962,34,2,2,7,15
1,2.5,10.3,15.4373927958834,30,2,2,7,15
1,1.8,10.3,10.8180300500835,26,2,2,7,15
6,2.14,22.49,5.14629258517034,32,2,2,7,15
2,9.71,43.61,19.4416017797553,53,2,2,7,15
1,1.28,9.3,6.95022624434389,24,2,2,7,15
1,3.81,26.0,6.70381231671554,62,2,2,7,15
1,0.98,11.76,4.92737430167598,40,2,2,7,15
6,1.3,8.8,7.63458401305057,39,2,2,7,15
1,8.5,39.4,19.2816635160681,51,2,2,7,15
2,1.2,14.3,6.26086956521739,48,2,2,7,15
1,3.83,15.8,13.1439466158246,44,2,2,7,15
3,2.1,10.3,11.4893617021277,43,2,2,7,15
2,1.97,11.8,8.24651162790698,47,2,2,7,15
1,1.23,13.39,5.535,61,2,2,7,15
1,1.51,10.8,6.86363636363636,62,2,2,7,15
1,3.6,21.3,6.88263409453001,71,2,2,8,15
1,0.7,9.3,3.70588235294118,47,2,2,11,15
1,1.42,13.56,5.86238532110092,60,2,2,8,15
5,4.14,17.3,13.3668161434978,56,2,2,11,15
1,1.0,10.55,5.64263322884013,43,2,2,14,15
1,2.21,14.8,6.5,54,2,2,14,15
1,2.01,19.89,5.37992565055762,57,2,2,14,15
1,1.2,14.1,4.48598130841121,51,2,2,14,15
6,8.42,36.84,15.065606361829,71,2,2,14,15
1,8.15,33.84,15.6898395721925,70,2,2,14,15
1,10.1,37.34,20.1440443213296,70,2,2,14,15
1,1.7,10.8,7.86632390745501,54,2,2,14,15
1,2.05,11.8,8.57142857142857,59,2,2,14,15
1,1.7,10.3,8.52367688022284,60,2,2,14,15
1,2.01,25.8,3.08308478909246,88,2,2,14,15
1,4.85,26.16,11.0227272727273,78,2,2,14,15
2,1.1,17.3,2.8005657708628,77,2,2,14,15
2,0.9,8.8,5.20064205457464,68,2,2,14,15
1,2.46,13.8,7.73449781659389,20,2,2,15,15
2,7.63,26.3,16.1576470588235,30,2,2,15,15
1,3.94,21.0,12.1230769230769,27,2,2,15,15
1,1.41,9.8,7.10924369747899,20,2,2,15,15
1,0.87,10.8,3.37864077669903,26,2,2,15,15
1,1.09,15.36,3.42707423580786,34,2,2,15,15
1,1.6,11.8,5.77154308617235,34,2,2,15,15
1,0.9,11.3,3.23030907278166,37,2,2,15,15
1,1.85,12.3,6.6005946481665,38,2,2,15,15
2,0.7,11.6,3.46153846153846,36,2,2,14,15
1,2.5,19.3,4.97787610619469,53,2,2,14,15
1,1.1,15.95,3.29177057356608,42,2,2,14,15
1,6.52,24.96,27.2613240418118,36,2,2,14,15
1,6.31,26.3,14.9545753785385,65,2,2,13,15
1,0.3,10.55,1.52112676056338,54,2,2,13,15
1,1.12,10.8,4.3448275862069,59,2,2,13,15
1,8.9,43.6,19.6926859250154,73,2,2,13,15
1,1.3,13.3,4.88008342022941,62,2,2,13,15
1,1.34,11.3,5.17596566523605,62,2,2,13,15
4,1.3,15.3,3.23427781617139,71,2,2,13,15
3,1.94,11.3,8.4144578313253,63,2,2,13,15
1,2.2,24.8,3.09616888193901,93,2,2,13,15
3,1.23,9.8,7.2,63,2,2,13,15
1,1.1,13.3,3.26732673267327,74,2,2,13,15
1,2.73,15.8,7.215859030837,46,2,2,15,15
5,1.21,13.3,3.71355498721228,76,2,2,13,15
4,0.82,9.3,4.20512820512821,71,2,2,13,15
1,1.4,14.12,5.33333333333333,17,2,2,14,15
1,2.12,15.8,5.42430703624733,25,2,2,14,15
1,8.3,36.75,15.5059678256357,38,2,2,14,15
1,1.68,14.32,4.83067092651757,36,2,2,14,15
1,1.1,12.3,5.35135135135135,27,2,2,14,15
1,1.42,23.76,2.58573596358118,49,2,2,14,15
1,3.81,16.3,14.4075630252101,34,2,2,14,15
6,3.64,26.0,7.47945205479452,47,2,2,14,15
1,1.6,11.76,9.6,29,2,2,14,15
1,2.75,14.76,11.8990384615385,35,2,2,14,15
1,2.2,14.15,9.37278106508876,74,2,2,13,15
3,1.8,12.3,6.65297741273101,42,2,2,15,15
1,1.63,11.76,8.47976878612717,37,2,2,15,15
1,9.4,40.34,16.2380038387716,62,2,2,15,15
2,1.82,10.3,9.66371681415929,33,2,2,12,15
1,4.4,23.75,13.631669535284,26,2,2,17,15
1,0.8,13.55,3.35273573923166,22,2,2,17,15
1,0.86,14.3,2.60606060606061,28,2,2,17,15
1,1.0,12.8,3.56083086053412,25,2,2,17,15
1,0.67,12.8,2.30372492836676,28,2,2,17,15
1,1.51,21.8,2.98681318681319,42,2,2,17,15
1,2.5,17.15,9.08173562058527,32,2,2,17,15
2,1.22,16.56,3.91095280498664,39,2,2,17,15
1,0.7,15.36,2.33983286908078,53,2,2,17,15
1,2.31,17.76,7.65041398344066,59,2,2,17,15
1,1.6,19.55,3.92103471749489,46,2,2,12,15
4,1.6,14.8,4.8566610455312,61,2,2,17,15
1,1.0,17.8,2.18314129775622,73,2,2,17,15
1,1.37,15.8,3.4929178470255,72,2,2,17,15
1,2.1,13.55,11.7940717628705,11,2,2,18,15
1,1.3,14.8,3.71134020618557,25,2,2,18,15
1,1.8,11.8,9.89312977099237,14,2,2,18,15
5,1.99,17.16,6.04047217537943,56,2,2,11,15
2,0.9,16.6,3.04797742238946,26,2,2,18,15
2,1.37,11.3,6.25888324873096,22,2,2,18,15
1,3.1,15.8,10.5781990521327,27,2,2,18,15
3,2.7,18.91,6.79245283018868,41,2,2,18,15
1,0.93,9.8,5.21495327102804,31,2,2,18,15
1,2.19,14.3,7.25966850828729,63,2,2,17,15
1,1.5,16.3,3.50649350649351,63,2,2,13,15
1,1.36,12.96,6.94468085106383,14,2,2,17,15
1,2.0,12.8,9.78260869565217,12,2,2,17,15
3,0.99,18.8,1.89675359233635,59,2,2,15,15
1,9.0,44.19,14.503133393017,67,2,2,15,15
1,0.5,13.55,1.84237461617195,49,2,2,15,15
6,1.04,9.8,4.78772378516624,48,2,2,15,15
1,1.44,12.96,5.6655737704918,57,2,2,15,15
6,1.46,13.3,4.45423728813559,74,2,2,15,15
